169,7,-3.9968
169,8,-3.0215
169,9,-0.99451
169,10,-2.9966
169,11,-2.9992
170,1,2.0111
170,2,5.0146
170,3,1.017
170,4,2.9943
170,5,0
170,6,0.99737
170,7,0
170,8,-2.0005
171,1,3.0042
171,2,3.0051
171,3,4.9855
171,4,4.9815
171,5,4.0005
172,1,-2.0179
172,2,-1.0003
172,3,0.0036772
172,4,-1.0018
172,5,-0.98388
172,6,-2.0043
172,7,-2.0059
172,8,-0.99964
172,9,-0.98663
173,1,3.0077
173,2,0
173,3,0.97839
173,4,1.0015
173,5,5.0021
173,6,5.0181
173,7,2.9934
173,8,0.99478
174,1,0
174,2,0
174,3,-0.98922
174,4,-0.99852
174,5,0
174,6,0
174,7,0
175,1,-1.0083
175,2,-0.00037762
175,3,-2
175,4,-0.99027
175,5,-2.0145
175,6,-0.99693
175,7,-1.0083
175,8,0.97686
175,9,-1.9964
175,10,-1.9944
176,1,-0.99977
176,2,-3.0013
176,3,-1.9996
176,4,-2.0078
176,5,-3.0076
176,6,-3.003
176,7,-2.0091
176,8,-4.0044
176,9,-2.0008
176,10,-2.9892
176,11,-3.0097
176,12,-2.0064
177,1,0
177,2,-2.0257
177,3,-1.9791
177,4,0.98327
177,5,0.99819
177,6,0
177,7,-1.0046
177,8,-1.0095
177,9,0
177,10,0
177,11,1.0035
177,12,1.9902
178,1,1.9866
178,2,1.3376
178,3,1.0022
178,4,2.9946
178,5,2.0014
178,6,2.0245
178,7,3.0199
178,8,1.9989
178,9,4.9865
179,1,-0.99273
179,2,1.9883
179,3,0.9964
179,4,0.98305
179,5,0
179,6,0
179,7,1.9926
179,8,0.9983
179,9,3.0113
179,10,-0.0072046
179,11,0.99772
179,12,0.98458
179,13,0.98227
180,1,5.0172
180,2,4.0173
180,3,2.0123
180,4,0
180,5,2.0161
180,6,4.0214
180,7,2.9966
180,8,5.0045
180,9,1.9905
180,10,4.978
180,11,3.9897
181,1,-0.0020068
181,2,0
181,3,-0.0032942
181,4,-1.0094
181,5,-1.4982
181,6,0
181,7,1.0219
181,8,-1.0121
181,9,-0.98829
182,1,0.99987
182,2,3.988
182,3,4.012
182,4,2.016
182,5,2.9953
182,6,2.9812
182,7,5.0058
182,8,2.9957
182,9,1.973
182,10,2.0015
183,1,1.0105
183,2,-0.99238
183,3,1.0036
183,4,3.0171
183,5,-1.9904
183,6,3.0128
183,7,0.98318
183,8,0
183,9,1.9979
184,1,-1.0006
184,2,-0.98576
184,3,-0.99977
184,4,-2.9931
184,5,-1.9739
184,6,-2.9897
184,7,0
184,8,-2.0059
184,9,-3.0113
184,10,-2.9899
184,11,-2.0151
184,12,-0.97154
185,1,-0.99676
185,2,1.0068
185,3,0.011367
185,4,0.0062158
185,5,0
185,6,0.99435
185,7,2.019
185,8,-2.0047
186,1,-2.0018
186,2,-2.013
186,3,-2.0021
186,4,-0.99737
186,5,-1.9823
186,6,-2.0045
186,7,-1.003
186,8,-3.0013
186,9,-1.005
187,1,-0.0056745
187,2,-0.99589
187,3,0
187,4,-1.0071
187,5,-2.0019
187,6,1.0011
188,1,1.0041
188,2,0.0044371
188,3,0.99957
188,4,0.99651
188,5,3.0136
188,6,1.0017
188,7,-0.010333
189,1,-1.014
189,2,-2.01
189,3,-1.9979
189,4,-1.991
189,5,-1.0073
189,6,-2.0123
189,7,-1.9893
189,8,-3.0185
189,9,-1.9844
190,1,1.9965
190,2,1.0189
190,3,3.0005
190,4,4.0048
190,5,0.0019337
190,6,4.0069
190,7,2.9849
190,8,1.9986
190,9,3.987
190,10,3.9715
191,1,-4.9932
191,2,-1.3372
191,3,-5.0019
191,4,-2.993
191,5,-1.9934
191,6,-4.0103
191,7,-4.9878
191,8,-4.9851
191,9,-3.9967
191,10,-3.9949
192,1,2.0066
193,1,2.0037
193,2,1.0041
193,3,-1.9812
193,4,-0.99714
193,5,-3.0053
193,6,-2.0052
194,1,0
194,2,0
194,3,0
194,4,0
194,5,-1.0051
194,6,0
194,7,0.99709
194,8,0
194,9,0
194,10,0.98727
194,11,0
194,12,1.0021
194,13,1.0021
195,1,-1.9759
195,2,-2.0082
195,3,-3.9934
195,4,-1.0025
195,5,-1.9815
195,6,-3.0086
195,7,-3.0128
195,8,-1.9929
195,9,-2.0185
195,10,-4.0095
195,11,-3.9946
195,12,-2.9964
196,1,0
196,2,-1.023
196,3,0
196,4,0
196,5,-1.0036
196,6,-1.9868
196,7,-2.0021
196,8,1.0045
196,9,0
197,1,-3.0002
197,2,-5.0084
197,3,-2.9977
197,4,-3.9861
197,5,-3.0058
197,6,-4.9887
197,7,-1.9879
197,8,-3.9964
197,9,-3.9922
197,10,-5.0017
197,11,-4.0137
197,12,-2.9964
197,13,-3.9857
198,1,-0.99374
198,2,-1.0103
198,3,-0.0060207
198,4,0
198,5,-0.99872
198,6,0
198,7,2.0013
198,8,0
198,9,2.9856
198,10,2.996
198,11,1.9918
199,1,-2.0096
199,2,-1.9895
199,3,-1.0112
199,4,-1.0167
199,5,-0.99423
199,6,-0.99969
199,7,-0.98482
199,8,-1.9874
199,9,-0.99789
199,10,0
199,11,-0.99204
200,1,-1.0022
200,2,-1.9945
200,3,-2.0063
200,4,0
200,5,0
200,6,-1.011
200,7,0
200,8,-2.9975
200,9,-2.0067
201,1,3.0035
201,2,4.0042
201,3,3.0072
201,4,-0.01571
201,5,1.001
202,1,0
202,2,1.0205
202,3,1.9944
202,4,2.9977
202,5,3.0025
202,6,2.0062
202,7,2.0019
202,8,1.9898
202,9,2.0058
202,10,2.004
202,11,3.0053
203,1,-0.9989
203,2,-2.0032
203,3,-0.99686
203,4,-1.9878
203,5,-1.0051
203,6,0
203,7,0
203,8,-1.0085
203,9,-1.0026
203,10,-0.99118
203,11,-1.9863
204,1,0.99709
204,2,1.9877
204,3,-0.99731
204,4,-1.0009
204,5,0.97868
204,6,1.994
204,7,0.98602
205,1,-1.9791
205,2,-0.99909
205,3,-1.9777
205,4,-1.0101
205,5,-1.9979
205,6,-1.0023
205,7,-1.9846
205,8,-2.0029
205,9,-3.006
206,1,-1.01
206,2,-2.0141
206,3,-1.9994
206,4,-1.009
206,5,-1.0087
206,6,-0.99726
206,7,-3.0067
206,8,-2.0091
206,9,-0.99772
206,10,-1.9973
206,11,-2.9797
207,1,-0.99752
207,2,0.98471
207,3,0
207,4,-1.9865
207,5,0
207,6,-1.0165
207,7,0.99498
207,8,0
208,1,3.0115
208,2,2.9991
208,3,0
208,4,2.0073
208,5,1.0161
208,6,1.0077
208,7,2.0064
208,8,0.99726
208,9,1.0043
208,10,2.0151
209,1,-2.0147
209,2,-1.9958
209,3,-2.9913
210,1,3.9874
210,2,0
210,3,3.0043
210,4,0.98871
210,5,1.0122
210,6,1.9896
210,7,1.9893
210,8,-1.0005
210,9,5.0101
210,10,3.9964
211,1,-1.9982
211,2,-1.0081
211,3,-3.0026
211,4,-2.9841
211,5,-1.9837
211,6,-1.9875
211,7,-2.9862
211,8,-3.0084
211,9,-1.0022
211,10,-2.9973
211,11,-3.0078
211,12,-1.9979
211,13,-0.99554
212,1,0
212,2,0.98286
212,3,-0.98983
212,4,0.99587
212,5,0
212,6,0.99285
212,7,0.99146
212,8,0
212,9,1.9968
213,1,-1.9942
213,2,-2.0003
213,3,-3.9869
213,4,-2.9979
213,5,-2.9953
213,6,-4.001
213,7,-1.9944
213,8,-4.0047
213,9,-4.0059
214,1,0.0032855
214,2,0.0019239
214,3,0
214,4,1.0055
214,5,-0.99696
214,6,0
214,7,-1.007
214,8,1.0235
214,9,1.0026
215,1,1.0122
215,2,1.0074
215,3,1.9875
215,4,1.0154
215,5,0
215,6,0
215,7,0.00078742
215,8,1.9971
215,9,0
215,10,-0.99673
215,11,2.0053
216,1,2.023
216,2,2.9753
216,3,2.0081
216,4,0.99243
216,5,2.005
216,6,1.9895
216,7,3.0034
216,8,1.9863
216,9,3.0219
216,10,3.0008
217,1,0
217,2,-2.0001
217,3,-1.0126
217,4,-2.0023
217,5,-0.97797
217,6,-2.0248
217,7,-2.0163
217,8,-1.0036
218,1,-3.0158
218,2,-2.0194
218,3,-1.9824
218,4,-0.99006
218,5,-2.9964
218,6,-1.9749
218,7,-2.0051
218,8,-2.9797
218,9,-1.9853
218,10,0
218,11,-4
219,1,0.99128
219,2,-1.9928
219,3,-2.0155
219,4,1.0033
219,5,0
219,6,0.0020402
219,7,1.0024
219,8,0.99758
219,9,-0.99326
219,10,0.0017593
219,11,0.99333
219,12,-1.0018
220,1,0.99229
220,2,-2.0046
220,3,0
220,4,0
220,5,-2.004
220,6,-0.98486
220,7,-2.0105
220,8,-0.99605
220,9,-1.9793
220,10,-2.9912
221,1,0
221,2,0.99839
221,3,1.9884
221,4,0
221,5,-0.98244
221,6,1.012
222,1,0
222,2,0
222,3,0
222,4,0
222,5,-1.0185
222,6,1.0039
223,1,-0.9994
223,2,0
223,3,0.99801
223,4,-1.9887
223,5,-1.007
223,6,-0.99779
224,1,-0.99987
224,2,-3.0169
224,3,-2.0032
224,4,-2.9854
224,5,-1.9931
225,1,-3.0015
225,2,-0.020908
225,3,-2.0001
225,4,-1.0083
225,5,-2.9919
225,6,1.0123
225,7,-2.9883
225,8,2.9749
226,1,-2.9883
226,2,-1.9838
226,3,-3.994
226,4,-3.9825
226,5,-3.9986
226,6,-4.0102
226,7,-2.0064
226,8,-2.9983
226,9,-3.9862
226,10,-3.0111
226,11,-2.975
227,1,-3.9987
227,2,-1.0137
227,3,-4.0007
227,4,-2.0021
227,5,0
227,6,-3.0012
227,7,-4.9969
227,8,-4.999
227,9,-3.9799
227,10,-4.9959
227,11,-5.0045
227,12,-3.9837
228,1,-1.9957
228,2,-2.9885
228,3,-1.9901
228,4,-1.0107
228,5,-0.99941
228,6,-0.99069
228,7,-0.97746
228,8,-1.983
228,9,-0.99769
228,10,-2.0136
228,11,-2.0018
228,12,-1.0012
228,13,-3.9938
228,14,-0.99611
228,15,-3.0039
229,1,0
229,2,-1.0093
229,3,0
229,4,0
229,5,0
229,6,-0.99611
229,7,0.0070051
229,8,0
229,9,0
229,10,0.99705
229,11,2.0046
229,12,-0.010128
230,1,-3.0084
230,2,-2.0049
230,3,-3.9946
230,4,-5.0091
230,5,-2.0021
230,6,-3.9885
230,7,-5.0111
230,8,-3.0114
230,9,-0.97932
230,10,-3.0082
230,11,-3.9877
230,12,-4.0175
230,13,-1.9876
230,14,-3.9848
231,1,1.0075
231,2,1.0105
231,3,-2.0251
231,4,-2.9992
231,5,1.974
231,6,0.015267
231,7,1.018
231,8,1.9995
232,1,-1.0112
232,2,-3.9879
232,3,-3.0047
232,4,-4.0042
232,5,-4.0092
232,6,-4.0086
232,7,-4.0059
232,8,-1.9997
232,9,-0.99906
233,1,-3.9927
233,2,-3.9928
233,3,-1.0023
233,4,-2.9968
233,5,-1.0051
233,6,-2.9985
233,7,0.00075441
233,8,1.0186
233,9,-1.9959
233,10,1.9916
234,1,0
234,2,-1.0066
234,3,0
234,4,0
234,5,0.013892
234,6,-0.01078
234,7,0
234,8,-0.00026111
234,9,0
234,10,0
234,11,1.0145
235,1,0.01204
235,2,0
235,3,-1.0041
235,4,-1.0009
235,5,0
235,6,0
235,7,-1.0236
235,8,0
235,9,0
235,10,0
236,1,0.99817
236,2,0
236,3,0.99656
236,4,1.0012
236,5,1.9973
236,6,1.0001
236,7,0
236,8,2.0085
236,9,0
236,10,2.994
237,1,3.0098
237,2,5.0223
237,3,2.0172
237,4,2.9861
237,5,-0.98564
238,1,0
238,2,0
238,3,1.9953
238,4,2.01
238,5,-1.0235
238,6,1.0118
238,7,0.0046502
238,8,0
238,9,0.99568
238,10,-0.99156
238,11,2.0033
238,12,1.9852
239,1,0
239,2,0.98866
239,3,0.0051673
239,4,0.98687
239,5,0
239,6,-0.99611
239,7,1.0014
239,8,0
239,9,1.995
239,10,0
239,11,-0.99524
240,1,1.9795
240,2,-0.98851
241,1,0
241,2,1.0001
241,3,-1.012
241,4,2.0105
241,5,0
241,6,0.99779
241,7,-0.98926
241,8,1.0085
241,9,0
241,10,0
242,1,-1.9934
242,2,0
242,3,-3.988
242,4,-1.9956
242,5,0
242,6,-3.9943
242,7,0
242,8,-4.0051
242,9,-2.9963
242,10,-0.988
242,11,-2.0074
243,1,0.98405
243,2,3.0026
243,3,1.9695
243,4,2.0009
243,5,1.0009
243,6,3.0202
243,7,1.0007
243,8,3.0025
243,9,0
243,10,2.9831
245,1,-0.98108
245,2,-1.9862
245,3,-0.003512
245,4,-1.991
245,5,-1.9984
245,6,-2.9955
245,7,-1.0005
245,8,-0.99519
246,1,0
246,2,0
246,3,1.0014
246,4,1.9915
246,5,3.0051
246,6,0
246,7,1.0007
246,8,-0.0041731
246,9,0
246,10,0.99828
246,11,-1.0061
247,1,2.9968
247,2,3.9868
247,3,2.999
247,4,1.0014
247,5,1.9901
247,6,3.0066
248,1,-0.0086602
248,2,0
248,3,1.3293
248,4,-1.0009
249,1,0
249,2,1.0041
249,3,-1.0101
249,4,0
249,5,0
249,6,0
249,7,0.99858
249,8,1.9976
249,9,0
249,10,0
249,11,0
250,1,-2.0026
250,2,0
250,3,-0.99524
250,4,-1.0137
250,5,0
250,6,-1.0051
250,7,-0.0012514
250,8,-0.98868
250,9,-0.99518
250,10,-1.0051
250,11,-0.99924
251,1,-3.014
251,2,-3.9937
251,3,-0.99046
251,4,-1.0032
251,5,-3.0212
251,6,-0.99299
251,7,-1.9878
251,8,-1.985
251,9,-1.9969
251,10,-3.0051
251,11,-2.0042
251,12,-1.0117
251,13,-2.0023
251,14,-0.99347
252,1,-1.0077
252,2,-1.9972
252,3,0
253,1,0
253,2,1.0167
253,3,-0.98533
253,4,1.0142
253,5,0
253,6,2.0012
253,7,-0.0040249
253,8,1.9875
253,9,2.0038
253,10,1.9916
253,11,0.99277
253,12,0.9854
254,1,-1.9805
254,2,-2.0001
254,3,-1.9777
254,4,-1.0013
254,5,-2.0044
254,6,-0.99709
254,7,-2.0105
254,8,-2.0229
255,1,-4.0018
255,2,-0.99482
255,3,-2.9997
255,4,-1.9758
255,5,-2.9983
255,6,-1.0045
255,7,-1.0119
255,8,-2.0068
255,9,-3.0002
255,10,-4.9972
255,11,-1.9971
255,12,-2.0256
256,1,-1.0235
256,2,0.99737
256,3,1.0075
256,4,1.005
256,5,0.99831
256,6,2.0106
256,7,0.97813
256,8,0.99728
256,9,0.99866
256,10,0
256,11,1.99
256,12,0
257,1,-1.0075
257,2,0
257,3,-1.0026
257,4,-0.9922
257,5,-1.9982
257,6,-0.98263
257,7,-1.9846
257,8,0
257,9,-0.97387
257,10,-2.0029
257,11,-1.0039
257,12,-2.0101
258,1,-3.022
258,2,-4.0016
258,3,-2.0006
258,4,0.0068002
258,5,-1.9987
258,6,-1.9964
258,7,-2.0012
258,8,-4.0023
259,1,-4.0075
259,2,-3.9897
259,3,-2.9981
259,4,-2.0115
259,5,-5.0121
259,6,-0.99561
259,7,-4.0113
259,8,-0.99709
259,9,-3.0128
259,10,-3.008
259,11,-2.0041
259,12,-4.0068
260,1,0
260,2,0.99188
260,3,1.3294
260,4,0
260,5,-0.011292
260,6,0
260,7,0
260,8,0
261,1,-0.98806
261,2,-1.9979
261,3,0
261,4,-0.99877
261,5,-0.98089
261,6,-0.98263
261,7,0
261,8,-1.0236
261,9,-1.0034
261,10,0
261,11,0
262,1,-5.8506e-05
262,2,0.48087
262,3,-2.9985
262,4,-1.0022
262,5,-1.0224
262,6,-2.0214
262,7,-0.97515
262,8,-1.9928
262,9,-2.0006
262,10,-3.9946
262,11,0
263,1,1.9856
263,2,4.0111
263,3,0.98726
263,4,0.99689
263,5,3.008
263,6,0.0034232
263,7,1.0056
263,8,2.0096
263,9,1.9716
263,10,0
263,11,1.0023
263,12,0
264,1,1.9991
264,2,0
264,3,1.9841
265,1,5.0136
265,2,0.99229
265,3,2.006
265,4,4.9983
266,1,-1.9979
266,2,-0.97338
266,3,-1.9979
266,4,-1.9975
266,5,-0.99077
266,6,-0.99743
266,7,-1.0137
266,8,-0.98564
266,9,-0.98936
266,10,-1.0276
266,11,0
266,12,-1.007
267,1,1.9938
267,2,0
267,3,1.9967
267,4,3.9855
267,5,4.0137
267,6,-0.99877
267,7,2.0101
267,8,1.9877
267,9,2.0105
267,10,3.9804
267,11,1.9892
268,1,-1.024
268,2,-1.0101
268,3,0.32524
268,4,0.98258
268,5,0.98922
268,6,0
269,1,-0.98052
269,2,0
269,3,-0.010469
269,4,0
269,5,0.98493
269,6,2.9942
269,7,0
269,8,1.0157
269,9,2.0227
269,10,2.9898
270,1,-2.0035
270,2,-1.996
270,3,-1.0125
270,4,-3.0234
270,5,-1.9787
270,6,-1.9827
270,7,-2.0067
270,8,-2.0065
271,1,-1.006
271,2,-1.9852
271,3,-2.0052
271,4,-1.0051
271,5,-0.99116
271,6,-1.9924
271,7,-1.0046
271,8,0
271,9,-1.024
271,10,-2.0179
272,1,-2.9922
272,2,-1.9875
272,3,-3.0161
272,4,-2.9991
272,5,-2.0078
273,1,-2.0096
273,2,-2.0049
273,3,-4.0128
273,4,-3.9992
273,5,-5.0047
273,6,-4.0028
273,7,-2.0051
273,8,-3.0014
274,1,-1.0034
274,2,0
274,3,0
274,4,-0.010283
274,5,2.011
274,6,0.98863
274,7,1.998
274,8,1.0014
274,9,0
275,1,-1.0021
275,2,-1.9842
275,3,-3.0171
275,4,-2.9879
275,5,-1.014
275,6,-2.985
275,7,0
275,8,-0.010227
275,9,-1.0176
275,10,-1.0163
275,11,-2.0044
276,1,-0.99053
276,2,1.0112
276,3,0.97839
276,4,2.0061
276,5,-2.0227
276,6,-1.9945
276,7,-1.002
276,8,-1.0076
276,9,-0.0064797
276,10,-1.0163
276,11,2.0015
277,1,1.9962
277,2,-0.99635
277,3,-1.0153
277,4,0
277,5,1.0142
277,6,-0.97625
277,7,-0.98825
277,8,-1.0098
277,9,3.0144
277,10,-2.984
278,1,-4.0053
278,2,-4.9931
278,3,-4.9711
278,4,-3.9902
278,5,-3.0061
278,6,-4.0057
278,7,-3.0128
278,8,-3.0092
279,1,-1.0109
279,2,1.9959
279,3,0.98258
279,4,1.0126
279,5,1.0085
279,6,2.9914
279,7,1.9825
279,8,1.0276
279,9,0.99204
279,10,2.9993
280,1,-0.007943
280,2,-0.0019188
280,3,1.0014
280,4,-0.9989
280,5,0
280,6,1.0024
280,7,-0.97654
280,8,0
280,9,-1.0119
280,10,-0.98879
280,11,0
280,12,0
280,13,0
282,1,-1.9926
282,2,-2.0096
282,3,-0.99839
282,4,0
282,5,-1.9898
282,6,-1.9953
282,7,-2.003
282,8,-1.004
282,9,-2.9899
282,10,-1.0039
282,11,-1.9824
282,12,-2.0102
