151,2,29.911,48.333,14.974,14.974,18.523,15.248
151,3,28.682,47.659,11.98,11.98,21.279,15.202
151,4,31.415,46.39,16.056,16.056,21.775,14.354
151,5,32.465,48.512,23.113,23.113,13.452,18.888
151,6,28.951,44.463,15.043,15.043,22.35,17.845
151,7,34.778,44.444,17.478,17.478,23.086,14.843
151,8,31.051,46,14.477,14.477,26.737,20.783
151,9,31.282,50.436,13.073,13.073,24.026,16.955
152,1,37.39,49.683,21.266,21.266,20.325,27.089
152,10,36.326,51.209,20.221,20.221,19.333,30.044
152,11,36.308,48.923,21.167,21.167,20.105,27.39
152,12,37.5,54.139,20.159,20.159,24.229,32.234
152,13,36.128,47.462,16.755,16.755,20.342,30.586
152,14,38.757,49.865,13.821,13.821,22.722,25.306
152,15,41.029,51.588,15.561,15.561,26.788,33.644
152,2,38.949,51.205,24.622,24.622,21.842,29.565
152,3,47.029,59.286,27.684,27.684,20.029,32.729
152,4,45.333,55.697,21.384,21.384,28.094,31.527
152,5,40.641,50.026,22.287,22.287,20.289,41.068
152,6,43.057,52,27.582,27.582,24.265,27.184
152,7,44.794,56.441,23.213,23.213,21.697,29.437
152,8,37.289,48.789,22.496,22.496,21.432,35.96
152,9,36.225,45.825,20.428,20.428,20.897,33.927
153,1,49.935,47.065,38.025,38.025,14.3,21.808
153,10,47.355,53.516,32.107,32.107,15.433,18.007
153,11,55.208,42.792,43.661,43.661,17.043,17.867
153,2,42.676,37.118,24.54,24.54,12.848,17.36
153,3,46.625,45.25,27.899,27.899,13.645,21.697
153,4,53.643,42.786,37.169,37.169,14.259,19.362
153,5,52.556,43.926,38.132,38.132,15.923,20.163
153,6,45.069,41.172,29.268,29.268,13.393,22.724
153,7,41.97,43.758,24.234,24.234,11.938,16.378
153,8,44.235,44.765,27.148,27.148,12.909,14.693
153,9,50.6,48.76,22.871,22.871,14.833,23.614
154,1,32.5,29.5,21.334,21.334,15.61,16.845
154,2,36.919,34.108,23.339,23.339,17.472,15.987
154,3,33.951,37.024,25.145,25.145,16.7,26.217
154,4,33.475,27.1,21.131,21.131,18.564,21.739
154,5,33.488,35.488,24.878,24.878,16.071,24.812
154,6,28.2,31.044,17.292,17.292,14.955,20.753
154,7,29.833,34.167,20.792,20.792,17.629,18
155,1,36.95,47.825,23.452,23.452,18.667,23.39
155,10,49.172,46.069,23.229,23.229,26.821,29.349
155,11,42.345,42.862,17.485,17.485,27.179,37.207
155,2,35.029,45.514,15.905,15.905,26.059,30.171
155,3,41.452,47.795,20.348,20.348,-10.806,26.429
155,4,35.805,41.317,17.279,17.279,15.325,20.638
155,5,35.361,45.5,18.122,18.122,25,27.236
155,6,31.585,41.268,20.164,20.164,18.15,24.422
155,7,42.625,48.188,26.411,26.411,21.774,29.986
155,8,39.094,47.125,15.65,15.65,24.452,32.611
155,9,36.941,48.088,21.898,21.898,22.758,20.949
156,1,62.226,51.194,46.307,46.307,11.133,26.451
156,2,79.708,57.396,65.373,65.373,-32.191,63.371
156,3,94.05,54.45,87.451,87.451,22.211,31.423
156,4,81.818,57.955,67.141,67.141,27.619,48.311
156,5,102,64.438,64.074,64.074,33.2,31.294
157,1,37.717,40.087,23.237,23.237,9.7556,13.583
157,2,37.389,32.639,17.139,17.139,17.029,15.618
157,3,38.6,43.267,14.755,14.755,18.621,20.557
157,4,33.861,35,15.821,15.821,22.429,24.846
157,5,38.935,36.806,12.008,12.008,17.533,15.229
157,6,33.833,40,14.803,14.803,19.2,20.743
157,7,38.3,41.433,15.412,15.412,23.241,28.005
158,1,165,61.545,89.913,89.913,45,16.533
158,2,239,102.38,137.59,137.59,60.429,16.41
158,3,105.19,70.563,82.944,82.944,36.2,24.6
158,4,173.7,70.4,114.3,114.3,38.444,28.841
158,5,211.88,90.5,141.02,141.02,60.429,18.063
159,1,33.625,37.625,24.447,24.447,21.513,24.587
159,10,35.389,34.5,20.136,20.136,24.4,33.097
159,11,38.375,41.438,24.887,24.887,30.419,31.121
159,2,58.043,40.522,41.681,41.681,33.5,40.446
159,3,43.929,47.607,29.44,29.44,26.222,25.245
159,4,42.152,37.515,38.755,38.755,22.688,23.684
159,5,42.531,38.219,26.739,26.739,25.903,30.317
159,6,56.5,45.417,44.716,44.716,32.435,31.361
159,7,40.452,45.161,23.55,23.55,26.367,32.14
159,8,47.483,33.379,37.867,37.867,23.571,24.643
159,9,43,40.152,27.337,27.337,19.75,27.71
15,1,31.375,40.958,18.605,18.605,13.787,20.117
15,2,36.106,41.638,18.677,18.677,8.3261,16.981
15,3,39.5,39.905,25.845,25.845,14.22,23.395
15,4,35.844,41.756,18.816,18.816,14.364,23.467
15,5,33.354,38.729,25.415,25.415,10.489,24.919
15,6,23.533,33.617,13.422,13.422,14.458,22.083
15,7,28.83,40.745,13.158,13.158,14.913,25.736
160,1,33.222,34.067,20.99,20.99,9.3409,17.489
160,2,43.297,39.892,26.012,26.012,14.611,22.936
160,3,47.941,41.118,43.885,43.885,12.061,16.371
160,4,35.489,38.553,22.546,22.546,7.5652,14.991
160,5,35.958,36.667,21.529,21.529,9.3191,22.062
160,6,39.231,37.821,24.905,24.905,13.395,29.325
160,7,36.467,36.467,20.723,20.723,8.2955,16.137
160,8,34.756,32.244,24.269,24.269,11.35,15.635
161,1,30.5,38.852,11.881,11.881,9.5283,13.208
161,10,33.385,38.231,18.243,18.243,20.737,19.496
161,11,39.057,42.457,16.489,16.489,19.412,24.494
161,12,41,39.633,17.378,17.378,26.966,36.243
161,2,42.2,46.967,49.307,49.307,24.138,27.598
161,3,32.2,37.133,16.137,16.137,10.955,11.152
161,4,34.75,41.25,16.224,16.224,18.231,18.21
161,5,35.286,42.524,16.745,16.745,16.341,20.067
161,6,33.089,37.889,16.786,16.786,12.682,15.127
161,7,32.209,39.86,15.457,15.457,14.905,17.828
161,8,35.476,47.738,17.859,17.859,13.317,17.488
161,9,32.659,36.293,17.411,17.411,12.025,23.72
162,1,64.517,46.759,47.334,47.334,18.679,30.999
162,10,49.838,45.811,40.212,40.212,13.889,27.15
162,11,56.3,43.133,42.28,42.28,10.414,22.414
162,2,50.568,44.351,31.118,31.118,15.361,25.399
162,3,55.394,44.606,46.648,46.648,14.656,26.718
162,4,55.886,43.429,40.752,40.752,12.029,28.488
162,5,54.406,44.688,33.178,33.178,17.032,28.637
162,6,49.111,47,44.187,44.187,17.086,26.885
162,7,51.515,36.667,41.225,41.225,18.5,23.15
162,8,54.833,46.167,43.03,43.03,21.483,31.054
162,9,42.415,40.756,31.152,31.152,14.125,28.165
163,1,35.375,34.725,22.282,22.282,13.846,17.591
163,10,30.382,35.324,14.914,14.914,26.515,34.924
163,2,33.488,36.927,15.713,15.713,17.5,25.062
163,3,26.426,34.426,14.169,14.169,14.5,15.582
163,4,25.857,32.265,13.271,13.271,12.708,14.57
163,5,28.979,37.043,12.892,12.892,13.283,14.938
163,6,25.043,31.5,13.482,13.482,17.2,22.777
163,7,29.976,33.905,12.114,12.114,16.902,18.771
163,8,32.077,37.872,18.984,18.984,19.895,18.064
163,9,24.364,34.964,14.812,14.812,13.278,16.483
164,1,32.745,28.426,17.012,17.012,14.565,17.466
164,10,39.742,30.387,17.368,17.368,26.467,29.901
164,2,37.4,28.375,25.314,25.314,16.667,21.443
164,3,33.073,29.634,20.5,20.5,16.525,17.363
164,4,37.763,34.711,21.234,21.234,20.162,30.745
164,5,32.632,32.974,22.642,22.642,24.432,39.982
164,6,48.429,38.821,37.67,37.67,26.63,34.523
164,7,28.311,32.556,13.343,13.343,15.614,17.334
164,8,34.061,32.364,18.252,18.252,22.188,29.426
164,9,33.686,30.457,15.107,15.107,21.382,26.528
165,1,37.214,32.833,24.506,24.506,10.829,33.692
165,10,31.231,33.744,14.072,14.072,17.658,28.954
165,11,36.094,34.969,18.711,18.711,27.194,32.938
165,2,34.079,31.632,26.542,26.542,17.838,23.33
165,3,37.528,30.667,18.773,18.773,18.886,22.354
165,4,35.65,30.4,20.987,20.987,16.256,33.713
165,5,32.171,28.61,24.19,24.19,16.275,27.269
165,6,26.522,24.5,15.288,15.288,17.267,24.921
165,7,35.946,32.811,17.913,17.913,20.333,36.658
165,8,42.103,33.966,22.569,22.569,21.214,23.141
165,9,35.861,34.917,18.469,18.469,17.943,26.22
166,1,32.615,43.308,21.312,21.312,24.105,30.133
166,10,43.618,39.206,33.398,33.398,20.091,33.55
166,11,39.3,43.733,18.581,18.581,24.31,32.345
166,12,46.233,39.267,21.669,21.669,23.828,39.794
166,13,39.323,39.065,20.838,20.838,23.533,34.348
166,14,38.138,44.103,22.903,22.903,28.286,34.213
166,2,48.571,50.179,28.148,28.148,26.556,36.415
166,3,37.872,44.385,18.889,18.889,16.605,24.67
166,4,36.176,43.618,21.774,21.774,29.182,42.067
166,5,38.944,38.472,20.838,20.838,21.886,30.267
166,6,48.75,38.844,35.797,35.797,18.774,38.503
166,7,32.514,41.829,18.365,18.365,28.265,27.817
166,8,37.088,35.412,22.973,22.973,20.636,33.328
166,9,47.207,38.862,23.987,23.987,26.25,36.305
168,1,105.58,74,90.248,90.248,14.833,35.722
168,2,120.13,73.125,90.502,90.502,17.267,19.381
168,3,117.21,63.088,105.9,105.9,-53.667,107.54
168,4,100.84,67.158,69.143,69.143,18.778,43.301
168,5,88.905,67,83.739,83.739,6.6,17.62
168,6,162.5,89.917,126.68,126.68,20.909,28.101
168,7,79.417,63.542,82.478,82.478,12.043,47.678
168,8,120.69,84.75,64.758,64.758,26.333,21.589
168,9,67.667,57.222,69.659,69.659,8.0769,74.034
169,1,38.184,38.605,21.378,21.378,17.378,21.771
169,10,33.436,37.385,20.673,20.673,19.684,21.977
169,11,35.5,31.889,24.881,24.881,21.143,22.421
169,2,31.319,36.362,20.551,20.551,11.261,16.279
169,3,35.921,42.132,17.866,17.866,16,25.161
169,4,39.579,46.974,24.085,24.085,19.459,21.171
169,5,41.105,38.368,31.124,31.124,15.189,26.792
169,6,31.75,39.205,23.676,23.676,18.163,21.676
169,7,39.886,37.571,24.753,24.753,16.176,27.33
169,8,39.367,38.2,19.487,19.487,19.069,24.499
169,9,52.84,42.32,38.554,38.554,25.333,29.931
170,1,24.816,28.918,11.674,11.674,15.188,17.026
170,2,27.042,28.938,12.568,12.568,15.809,20.099
170,3,26.702,29.638,11.466,11.466,17.196,20.392
170,4,26.898,29.592,12.169,12.169,13.417,9.8798
170,5,27.109,30.435,16.692,16.692,19.889,32.995
170,6,28.231,32.872,13.752,13.752,22.632,29.401
170,7,26.467,28.289,12.473,12.473,17.682,23.358
170,8,24.231,28.564,9.7911,9.7911,21.947,18.655
171,1,35.333,60.644,16.133,16.133,14.045,19.571
171,2,40.7,60.3,20.264,20.264,13.308,17.168
171,3,33.814,59.767,15.738,15.738,18.048,24.854
171,4,36.025,60.325,20.502,20.502,17.308,21.962
171,5,36.789,62.184,20.263,20.263,23.027,23.256
172,1,43.302,39.279,31.048,31.048,7.0714,11.608
172,2,46.4,35.35,25.677,25.677,7.5897,10.577
172,3,43.268,36.488,30.192,30.192,7.575,14.247
172,4,40.756,38.22,32.149,32.149,11.45,12.663
172,5,36.826,37.783,24.059,24.059,8.8889,11.221
172,6,38.744,35.907,29.074,29.074,10.738,12.948
172,7,42.886,34.914,23.587,23.587,12.118,11.926
172,8,48.357,36.857,41.029,41.029,13.037,13.432
172,9,46.655,41,32.958,32.958,13.964,19.093
173,1,64.848,50.303,87.957,87.957,-2,92.196
173,2,56.559,53.559,36.032,36.032,7.7576,20.078
173,3,50.297,50.027,34.873,34.873,9.3889,25.206
173,4,59.2,60.933,33.918,33.918,9.2069,22.628
173,5,55.714,50.786,39.736,39.736,16.296,13.07
173,6,61.154,60.231,65.414,65.414,16.8,12.636
173,7,49.419,54.677,38.615,38.615,14.167,18.189
173,8,43.605,54.684,29.889,29.889,14.486,27.122
174,1,40.167,23.611,33.692,33.692,17.257,24.702
174,2,30.867,21.444,24.103,24.103,16.068,19.823
174,3,38.829,21.743,26.093,26.093,20.029,23.807
174,4,34.308,23.282,24.179,24.179,13.5,18.73
174,5,34.361,23.25,25.558,25.558,19.971,26.246
174,6,32.243,23.784,26.307,26.307,18.583,20.439
174,7,29.9,20.8,25.974,25.974,21.103,38.605
175,1,50.781,47.5,27.229,27.229,12.194,26.004
175,10,47.897,54.172,18.848,18.848,19.286,38.22
175,2,43.41,47.436,23.256,23.256,7.8421,23.411
175,3,56.071,55.964,32.163,32.163,12.556,33.554
175,4,47.5,50,17.565,17.565,14.484,37.736
175,5,36.837,47.628,19.803,19.803,10.857,26.888
175,6,58.037,55.667,50.244,50.244,16.231,34.821
175,7,41.176,50,17.743,17.743,14.636,26.062
175,8,51.31,54.759,29.975,29.975,19.071,33.43
175,9,50.793,49.517,33.677,33.677,16.179,31.994
176,1,28.962,42.596,18.95,18.95,18.137,30.579
176,10,31.128,56.043,17.007,17.007,19.174,39.242
176,11,30.396,45.708,15.609,15.609,15.809,27.49
176,12,33.692,45.487,21.015,21.015,25.737,31.96
176,2,32.556,51.467,14.592,14.592,20.455,29.714
176,3,30.278,45.296,15.562,15.562,12.415,23.507
176,4,35.565,52.13,30.469,30.469,17,25.565
176,5,26.057,43.981,13.354,13.354,17.885,28.395
176,6,31.558,47.465,15.012,15.012,19.286,30.753
176,7,29.596,49.383,14.185,14.185,18.87,27.674
176,8,32.533,44.844,13.515,13.515,19.568,28.262
176,9,35.051,45.718,14.253,14.253,24.605,40.493
177,1,33.1,39.725,23.365,23.365,16.128,18.963
177,10,29,42.444,15.343,15.343,14.591,20.068
177,11,29.659,37.439,18.441,18.441,17.425,20.538
177,12,35.633,41.433,18.735,18.735,26.793,36.552
177,2,32.364,38.477,20.269,20.269,11.395,16.048
177,3,33.854,35.146,18.949,18.949,12.525,18.947
177,4,26.346,36.808,14.757,14.757,12.176,19.259
177,5,27.891,37.848,13.032,13.032,13.622,15.571
177,6,32.27,39.216,16.331,16.331,20.972,23.24
177,7,29.395,41.581,18.293,18.293,16.786,17.612
177,8,27.313,33.938,16.792,16.792,15.851,16.767
177,9,31.8,42.125,15.088,15.088,18.821,25.124
178,1,30.58,37.66,15.344,15.344,14.735,17.974
178,2,37.545,40.208,16.537,16.537,-10.474,22.222
178,3,28.109,36.457,14.65,14.65,16.111,19.03
178,4,35.278,37.528,14.884,14.884,20.514,24.819
178,5,35.658,39.974,16.993,16.993,20.649,23.353
178,6,33.256,40.615,14.626,14.626,22.842,31.901
178,7,28.444,36.422,12.498,12.498,19.364,29.471
178,8,29.976,40.415,15.449,15.449,17.95,25.564
178,9,39,47.12,15.729,15.729,33.75,35.298
179,1,40.476,31.69,47.278,47.278,8.122,63.498
179,10,39.256,44.179,27.972,27.972,18.974,16.493
179,11,40.135,36.324,23.642,23.642,20.111,22.691
179,12,35.878,39.707,18.016,18.016,10.025,14.067
179,13,48.714,47.893,32.706,32.706,31,34.659
179,2,41.081,39.622,21.721,21.721,15.778,12.398
179,3,42,41.308,33.09,33.09,13.368,21.724
179,4,38.359,37.359,23.153,23.153,15.921,21.371
179,5,37.657,36.571,15.168,15.168,20.853,17.136
179,6,32.886,36.409,18.715,18.715,17.372,16.104
179,7,32.07,36.395,16.445,16.445,16.667,17.581
179,8,41.921,43.763,20.37,20.37,14.324,21.28
179,9,39.342,39.579,27.965,27.965,18.541,31.976
17,1,39.475,34.275,25.963,25.963,9.5128,17.481
17,10,42.3,33.533,28.126,28.126,20.483,25.261
17,2,50.931,34.172,37.857,37.857,18.714,26.167
17,3,45.875,35.219,21.611,21.611,16.419,16.761
17,4,49.433,35.167,35.146,35.146,14.966,29.402
17,5,43.027,34.541,30.416,30.416,17.5,26.28
17,6,35.814,28.791,27.345,27.345,13.976,18.701
17,7,52.296,39.556,36.815,36.815,21.885,27.9
17,8,40.355,33,29.424,29.424,22.367,48.644
17,9,44.484,36.806,28.476,28.476,21.067,28.348
180,1,30.385,30.365,13.333,13.333,12.157,16.55
180,10,37.091,37.152,20.571,20.571,18.188,22.381
180,11,30.404,35.362,15.124,15.124,16.522,20.521
180,2,32.667,33.867,17.803,17.803,16.795,22.265
180,3,40.684,36.395,28.988,28.988,16.973,19.533
180,4,32.213,34.021,21.474,21.474,13.891,14.836
180,5,35.075,35.35,22.688,22.688,19.513,23.086
180,6,38.943,35.429,26.63,26.63,21.912,28.906
180,7,30.896,33.25,18.905,18.905,16.17,19.771
180,8,38.829,33.943,20.366,20.366,25,27.608
180,9,32.455,34.955,19.133,19.133,17.651,19.603
181,1,37.474,35.868,26.331,26.331,15.757,34.774
181,2,34,30.4,26.461,26.461,26.241,31.251
181,3,28.689,31.756,18.564,18.564,15.114,29.778
181,4,40.607,30.607,30.517,30.517,27.407,37.714
181,5,41.358,34.887,26.749,26.749,-3.7115,39.434
181,6,29.889,30.111,23.233,23.233,25.857,35.057
181,7,31.313,34.906,18.354,18.354,26.29,36.445
181,8,29.618,30.235,16.553,16.553,26.182,40.486
181,9,31.061,28,22.891,22.891,26.281,38.458
182,1,24.904,26.519,12.912,12.912,16.51,34.962
182,10,23.786,22.119,10.115,10.115,31.829,56.039
182,2,25.694,26.531,13.093,13.093,21.917,35.874
182,3,24.863,28.882,14.386,14.386,21.16,39.022
182,4,30.5,28.026,15.925,15.925,23.243,44.273
182,5,27.561,28.561,16.365,16.365,23.9,39.968
182,6,23.891,25.761,12.29,12.29,26.978,48.35
182,7,25.592,27.653,13.471,13.471,19.979,38.321
182,8,25.727,27.318,15.071,15.071,27,41.868
182,9,22.543,24.978,12.661,12.661,24.311,38.356
183,1,28.863,25.922,18.664,18.664,14.74,20.445
183,2,33.196,26.043,21.86,21.86,14.178,16.464
183,3,32.085,32.553,24.318,24.318,12.478,18.558
183,4,29.8,29.089,27.48,27.48,17.636,27.821
183,5,29.604,31.813,19.744,19.744,14.106,14.934
183,6,30.449,29.939,17.645,17.645,13.396,15.336
183,7,26.472,25.396,15.31,15.31,14.615,18.353
183,8,31.435,32.239,18.128,18.128,13.644,18.814
183,9,26.311,24.978,14.783,14.783,18.114,22.344
184,1,23.604,28.271,14.118,14.118,18.851,21.395
184,10,22.757,25.135,11.273,11.273,27.889,33.664
184,11,26.818,31.758,13.503,13.503,29.438,29.362
184,12,23.583,28.611,10.221,10.221,29.743,31.747
184,2,24.667,31.786,8.5815,8.5815,23.976,23.117
184,3,23.5,23.842,10.549,10.549,27.054,31.676
184,4,21.625,28.7,9.3827,9.3827,25.282,23.529
184,5,26.216,27.595,13.968,13.968,26.667,29.88
184,6,29.719,29.938,11.668,11.668,37.516,42.873
184,7,21.895,28.289,10.961,10.961,27.892,24.898
184,8,25.914,28,15.529,15.529,37.441,40.194
184,9,24.176,26.853,10.167,10.167,36.576,33.093
185,1,33.532,41.447,14.193,14.193,18.413,23.263
185,2,29.889,39.833,16.571,16.571,14.774,25.497
185,3,29.646,39.25,16.148,16.148,16.957,20.81
185,4,31.038,41.269,15.226,15.226,15.137,20.525
185,5,30.146,42.585,13.053,13.053,21.775,20.229
185,6,28.524,33.667,12.943,12.943,26.39,41.258
185,7,27.609,37.478,13.735,13.735,23.533,37.475
185,8,33.361,40.111,18.678,18.678,30.6,40.811
186,1,102.25,37.75,78.052,78.052,29,23.595
186,2,71.696,41.783,54.899,54.899,17.091,21.472
186,3,74,33.714,59.384,59.384,24.95,43.381
186,4,75.25,38.45,62.354,62.354,24.842,25.034
186,5,82.833,39.611,48.521,48.521,29.353,26.187
186,6,50.429,35.429,40.564,40.564,22.222,42.545
186,7,92.625,42.188,59.567,59.567,32.867,33.423
186,8,63.92,43.76,45.97,45.97,11.792,20.274
186,9,69.364,40.273,49.076,49.076,23.905,49.555
187,1,23.269,30.179,16.905,16.905,9.6364,19.867
187,2,25.182,28.891,13.358,13.358,14.963,22.496
187,3,24.241,27.569,13.27,13.27,13.544,20.118
187,4,24.052,29.603,18.458,18.458,14.421,20.536
187,5,25.633,33.796,13.944,13.944,15.625,23.926
187,6,21.563,30.458,11.12,11.12,15.957,19.418
188,1,46.818,58.333,30.1,30.1,15.031,28.635
188,2,44.78,61.46,27.023,27.023,-4.0612,30.804
188,3,54.971,62.829,34.076,34.076,7.9412,21.236
188,4,48.353,53.529,33.396,33.396,8,26.236
188,5,75.636,65.409,42.851,42.851,18.143,37.618
188,6,45.529,60.824,25.546,25.546,17.909,23.815
188,7,40.595,59.378,20.259,20.259,15.639,18.128
189,1,24.534,32.621,16.094,16.094,13.053,14.881
189,2,29.76,33.56,19.896,19.896,15.633,18.477
189,3,20.41,28.852,10.595,10.595,16.633,17.889
189,4,24.136,30.983,16.535,16.535,15.672,15.508
189,5,30.02,31.184,17.304,17.304,16.938,22.417
189,6,26.816,34.51,15.34,15.34,19.208,23.416
189,7,28.667,30.6,16.639,16.639,15,16.474
189,8,26.087,30.326,14.343,14.343,20.867,30.3
189,9,27.354,35.188,19.278,19.278,16.787,19.356
18,1,51,47.033,34.905,34.905,27.828,40.751
18,10,48.161,45.806,29.605,29.605,23.667,26.936
18,11,40.189,47.73,19.118,19.118,20.444,30.323
18,12,43.563,52.563,30.33,30.33,18.581,25.924
18,2,46.971,45.114,24.092,24.092,19.235,23.702
18,3,40.667,41.718,23.775,23.775,16.289,20.491
18,4,41.625,45.275,19.868,19.868,13.231,22.051
18,5,40.895,44.158,22.782,22.782,20.649,27.833
18,6,48.257,53.657,22.327,22.327,16.529,29.236
18,7,38.333,42.357,21.275,21.275,17.439,26.32
18,8,38.385,49.692,16.388,16.388,15.632,23.658
18,9,35.814,44.233,22.643,22.643,18.19,19.771
190,1,34.026,38.564,27.746,27.746,15.842,21.295
190,10,29.103,40.692,23.615,23.615,13.5,13.746
190,2,32.829,41.317,22.312,22.312,15.65,13.985
190,3,32.079,38.789,22.737,22.737,13.784,26.313
190,4,27.293,36.829,17.696,17.696,16.5,18.013
190,5,32.463,40.146,25.032,25.032,13.1,16.822
190,6,34.677,35.613,15.66,15.66,19.5,17.312
190,7,35.088,44.059,22.853,22.853,16.333,21.951
190,8,39.867,45.8,26.648,26.648,19.276,21.037
190,9,30.526,38.658,19.039,19.039,15.081,15.719
191,1,108.06,48.625,266.5,266.5,22.733,23.091
191,10,52.174,46.478,40.611,40.611,39.455,50.132
191,2,45.547,43.219,39.253,39.253,-11.492,39.362
191,3,31.543,43.348,25.477,25.477,17.778,21.995
191,4,55.077,40.5,39.097,39.097,34.4,41.829
191,5,44.472,45.972,34.473,34.473,13.771,36.703
191,6,34.667,38.472,29.678,29.678,23.486,29.582
191,7,44.103,43.793,34.883,34.883,28.679,47.927
191,8,42.433,47.9,33.43,33.43,29.517,31.538
191,9,42.036,40.321,39.549,39.549,24.852,26.627
192,1,42.462,50.538,28.934,28.934,10.526,22.197
193,1,71.652,81.87,58.643,58.643,19.136,28.598
193,2,65.655,76.207,44.444,44.444,17.321,54.148
193,3,44.649,66.27,30.945,30.945,12.917,32.317
193,4,54.962,66.923,25.22,25.22,20.24,28.492
193,5,49.125,81.688,18.281,18.281,16,28.05
193,6,57.154,76.654,35.504,35.504,24.08,31.952
194,1,89.444,47.167,57.952,57.952,31.529,35.009
194,10,76.684,35.947,53.28,53.28,33.333,36.132
194,11,65.048,44.238,41.72,41.72,22.5,58.449
194,12,84.375,43.563,49.242,49.242,47.667,39.559
194,13,70.381,42.857,45.343,45.343,29,35.489
194,2,82.3,45.75,46.929,46.929,28.105,30.872
194,3,97.467,38.533,63.041,63.041,36.857,34.554
194,4,53.966,42.138,42.124,42.124,24.179,34.762
194,5,56.031,47.438,34.337,34.337,7.4839,20.966
194,6,56.222,34.63,40.231,40.231,20.577,24.384
194,7,70.409,39,54.016,54.016,22.19,38.322
194,8,61.038,46,52.836,52.836,20.28,30.974
194,9,60.292,43.75,38.762,38.762,28.435,33.405
195,1,56.414,42.586,34.405,34.405,14.607,26.513
195,10,50.929,45.571,28.929,28.929,27.444,43.232
195,11,67.348,48.565,44.231,44.231,27.818,40.849
195,12,47,40.867,35.581,35.581,27.931,42.96
195,2,61.069,42.448,34.8,34.8,15.286,25.557
195,3,52.033,46.4,23.506,23.506,21.172,26.521
195,4,49.724,44.034,29.58,29.58,18.357,28.96
195,5,48.6,41.6,39.728,39.728,23.897,24.271
195,6,43.914,38.657,22.759,22.759,18.941,25.152
195,7,45.909,43.303,22.675,22.675,18.781,30.529
195,8,47.556,32.593,34.202,34.202,22.692,24.748
195,9,42.353,32.412,33.508,33.508,21,21.936
196,1,36.944,31.5,20.99,20.99,19.743,24.967
196,2,30.178,31.356,17.596,17.596,13.818,21.029
196,3,33.429,31.029,19.983,19.983,17.853,38.371
196,4,30.474,29.895,20.109,20.109,24.541,58.917
196,5,30.524,27.214,15.445,15.445,17.902,21.227
196,6,27.333,28.214,17.13,17.13,20.561,33.466
196,7,25.763,28.684,22.236,22.236,21,23.532
196,8,27.225,28.025,13.291,13.291,16.59,18.965
196,9,33.571,32.657,23.683,23.683,23.353,21.619
197,1,47.429,50.143,27.644,27.644,14.971,22.971
197,10,52.333,46.667,35.148,35.148,26.269,26.787
197,11,49.423,48.538,43.368,43.368,30.44,41.733
197,12,49.308,60.538,30.03,30.03,32.88,39.899
197,13,48.478,45.739,39.489,39.489,31.636,47.647
197,2,60.962,53.462,54.455,54.455,21.4,27.954
197,3,48.125,46.781,49.252,49.252,21.129,30.949
197,4,48.667,43.519,37.814,37.814,28.038,44.95
197,5,60.2,53.4,41.519,41.519,20.5,30.443
197,6,51.111,51.444,34.731,34.731,28.038,35.133
197,7,51.92,50.68,29.826,29.826,34.875,31.915
197,8,48.724,44.448,29.405,29.405,23.607,32.107
197,9,42.5,43.735,32.923,32.923,20.364,30.203
198,1,27.78,36.2,13.045,13.045,13.449,23.207
198,10,25.277,33.894,10.623,10.623,17.196,20.498
198,11,29.026,33.789,14.969,14.969,17.676,25.317
198,2,31.186,40.767,16.103,16.103,14.548,22.677
198,3,33.884,37.163,20.69,20.69,14.786,23.04
198,4,26.729,32.958,20.706,20.706,14.277,21.086
198,5,26.917,38.396,12.828,12.828,13.447,17.15
198,6,28.762,39.952,12.662,12.662,16.634,20.419
198,7,26.304,33.739,14.999,14.999,16.644,22.449
198,8,26.511,40.311,15.739,15.739,18.932,31.305
198,9,29.659,36.171,20.263,20.263,16.9,22.797
199,1,51.258,40.516,38.354,38.354,16.1,37.881
199,10,45.308,40,27.529,27.529,28.28,31.568
199,11,38.765,38.265,29.89,29.89,23.455,28.878
199,2,51.867,39.9,28.987,28.987,18.241,24.558
199,3,44.361,38.889,23.633,23.633,15.314,28.029
199,4,57.846,35.885,45.175,45.175,24.04,26.57
199,5,42.944,40.472,27.879,27.879,18.514,24.229
199,6,53.033,41.167,36.33,36.33,22.276,31.131
199,7,43.606,41.061,30.34,30.34,24.469,28.349
199,8,39,36.447,31.983,31.983,17.865,22.868
199,9,34.444,32.467,23.673,23.673,15,23.965
19,1,36.786,40.762,19.297,19.297,13.488,16.204
19,10,45.333,42.556,26.372,26.372,22.577,27.584
19,11,39.857,40.357,26.423,26.423,34.593,36.28
19,2,44,39.475,28.51,28.51,11.872,17.723
19,3,43.803,39.171,27.128,27.128,-15.347,30.959
19,4,33.956,38.4,27.859,27.859,15.386,14.99
19,5,40.951,37.585,27.296,27.296,12.675,16.225
19,6,36.289,42.342,27.248,27.248,19.73,19.168
19,7,36.39,41.927,24.445,24.445,16.95,22.676
19,8,38.375,43.475,23.497,23.497,17.282,18.326
19,9,46.033,40.167,19.554,19.554,25.448,24.339
1,1,40.649,41.459,28.355,28.355,19.083,22.023
1,10,35.538,36.41,15.176,15.176,11.105,16.042
1,11,36.289,40.263,20.417,20.417,19.324,29.769
1,12,35.906,39.406,15.728,15.728,23.613,27.68
1,2,40.385,34.154,22.287,22.287,14.763,30.514
1,3,35.975,38.6,21.777,21.777,17.41,24.336
1,4,33.234,43.894,23.27,23.27,14.478,23.048
